Common_Name,Issuer_Name,Country,Industry,Sector,Year_MSCI,Rating_year,Rating_month,Market_Capital,Mark.Cap_type,Overall_Company_Rating,Industry_Adjusted_Score,Weighted_Average_Score,E_score,E_weight,S_score,S_weight,G_score,G_weight,Year_TRASE,Country_trade,Commodity,DF_E,volume,gvkey,assets,sales,book_equity,net_income,enterprise_value,gp_at,ni_be,ope_be,debt_bev,cash_lt,lt_ppen,debt_at,age,News_count,me
Company_107,Company_107,Japan,Trading Companies & Distributors,Industrials,2014,2013,6,1449.618758,original,A,6.4,5,5.9,52.8,3.4,42.2,10,5,2013,Brazil,soy,24777.27132,1109128.186,100555,157425.831064659,229582.621820322,46978.9508256667,4669.27165034874,80160.5930794146,0.0917603341654261,0.101718448520498,0.0784470292785734,0.684665966790028,0.152214223552743,4.07116128330475,0.414148228908318,354.5,0,31499.0410334688
Company_107,Company_107,Japan,Trading Companies & Distributors,Industrials,2015,2014,5,1385.463143,original,A,6.6,5.2,4.7,40,3.4,40,10,20,2014,Brazil,soy,23146.14729,1407479.066,100555,148980.532089142,213853.520484319,48271.7000386889,4070.95010616499,77190.3819489741,0.085395683147539,0.0848619127479224,0.0662368449559447,0.645164999881181,0.149733916705067,3.73725856641856,0.403234629113114,366.5,0,31951.7446373302
Company_107,Company_107,Japan,Trading Companies & Distributors,Industrials,2016,2015,5,1297.765956,original,BBB,5.5,4.7,4.8,36,6.2,27,3.5,37,2015,Brazil,soy,66594.19744,1588124.839,100555,144626.019068385,138545.148525006,51939.6322324433,3829.75205980754,71091.6879159521,0.0864295177898195,0.0771111814916622,0.0687172207588821,0.616312821606897,0.163201962184543,4.30103564075197,0.380456618756194,378.5,0,31206.5484277742
Company_107,Company_107,Japan,Trading Companies & Distributors,Industrials,2017,2016,6,1510.418302,original,BBB,4.8,5,5.5,36,6,27,3.8,37,2016,Brazil,chicken,0.206486902,481.454,100555,133721.549022621,62799.148478066,46913.1165696753,1005.57202952664,70339.9708489215,0.0864200561813891,0.0179973944687177,0.0480810262191417,0.640706621573439,0.162449733881567,4.40454207661604,0.407405534338822,390.5,0,30020.6847734095
Company_107,Company_107,Japan,Trading Companies & Distributors,Industrials,2017,2016,6,1510.418302,original,BBB,4.8,5,5.5,36,6,27,3.8,37,2016,Brazil,soy,28832.23123,945547.9342,100555,133721.549022621,62799.148478066,46913.1165696753,1005.57202952664,70339.9708489215,0.0864200561813891,0.0179973944687177,0.0480810262191417,0.640706621573439,0.162449733881567,4.40454207661604,0.407405534338822,390.5,0,30020.6847734095
Company_107,Company_107,Japan,Trading Companies & Distributors,Industrials,2018,2017,9,1697.717033,original,BB,3,4.7,5.9,46,5.9,23,2.1,31,2017,Brazil,soy,28041.71842,1091626.775,100555,137947.61307184,59642.7599457611,47177.1709403424,1310.28288261419,75229.916281508,0.0927519806444655,0.0253127652684787,0.0679945634147042,0.621823820979518,0.156642369632027,4.19683734517395,0.384781350286731,402.5,0,36252.2882547607
Company_107,Company_107,Japan,Trading Companies & Distributors,Industrials,2019,2018,4,1703.301298,original,BBB,5.3,5.3,5.4,46,5.6,23,5.1,31,2018,Brazil,soy,18969.38188,957558.2468,100555,146434.081858408,64452.306381333,53865.0457155181,4612.38526569535,80828.4508031156,0.11529457835153,0.0872957592615286,0.10730627304088,0.539799150936812,0.129333768454996,4.44466180239029,0.326894914555186,414.5,0,44554.8487519248
Company_107,Company_107,Japan,Trading Companies & Distributors,Industrials,2020,2019,9,1455.019901,original,BBB,5.5,5.5,5.1,42,6.2,25,5.3,33,2019,Brazil,soy,13793.87025,1061164.988,100555,147801.343409744,108293.085650629,56147.7547737447,5302.91513034667,78112.2759909556,0.134435205445554,0.0942435256919549,0.117979035073003,0.528893789244241,0.135615370285744,4.56910068508493,0.324375886601642,426.5,0,42203.1998243263
Company_107,Company_107,Japan,Trading Companies & Distributors,Industrials,2021,2020,8,1501.305271,original,BBB,5.4,5.2,5.5,33,5.8,20,4.8,47,2020,Brazil,soy,5198.065558,1017056.411,100555,164973.370231509,141343.069308874,54251.6564752006,5153.24633862157,86724.8047729842,0.129676305055064,0.0938714125375345,0.126147672382246,0.616929042604419,0.125598420074159,3.27557392394939,0.39491487472437,438.5,0,34938.8993894341
Company_107,Company_107,Japan,Trading Companies & Distributors,Industrials,2021,2020,8,1501.305271,original,BBB,5.4,5.2,5.5,33,5.8,20,4.8,47,2020,Indonesia,palm oil,211.3435843,13355.95667,100555,164973.370231509,141343.069308874,54251.6564752006,5153.24633862157,86724.8047729842,0.129676305055064,0.0938714125375345,0.126147672382246,0.616929042604419,0.125598420074159,3.27557392394939,0.39491487472437,438.5,0,34938.8993894341
Company_108,Company_108,Japan,Trading Companies & Distributors,Industrials,2014,2013,6,22993.5966,original,A,6.1,4.9,4.8,52.8,4.3,42.2,10,5,2013,Brazil,soy,32010.59808,2059578.957,7471,110742.466037463,125202.439870088,36179.484678806,3697.95106673978,56527.7283222752,0.0973621351100828,0.102158380602288,0.128147560102712,0.69903392149432,0.205057678681945,3.88428716537192,0.419004845454896,486.5,0,25451.0009597378
Company_108,Company_108,Japan,Trading Companies & Distributors,Industrials,2015,2014,5,27217.77151,original,A,6.6,5.2,3.3,40,4.7,40,10,20,2014,Brazil,soy,29179.66362,3011533.29,7471,109732.759049065,114240.626469872,40032.2908322556,3456.6129498218,57845.5543339759,0.0930592255959124,0.0862675875888578,0.113629882366764,0.634318339966166,0.177613289086003,3.56531812836367,0.397346669616031,498.5,0,26911.0126135866
Company_108,Company_108,Japan,Trading Companies & Distributors,Industrials,2016,2015,5,25266.42018,original,BBB,5.2,4.8,4.8,36,6,27,4,37,2015,Brazil,beef,6.462432146,77.55037094,7471,105347.038889161,114602.235373298,39658.1874548422,3029.43338174493,51820.1370162133,0.090795189044246,0.0758414266599047,0.0966976592545174,0.626936283802773,0.186544500454507,3.54722890550436,0.389947309480891,510.5,0,23370.0348463544
Company_108,Company_108,Japan,Trading Companies & Distributors,Industrials,2016,2015,5,25266.42018,original,BBB,5.2,4.8,4.8,36,6,27,4,37,2015,Brazil,soy,43445.3166,2828823.196,7471,105347.038889161,114602.235373298,39658.1874548422,3029.43338174493,51820.1370162133,0.090795189044246,0.0758414266599047,0.0966976592545174,0.626936283802773,0.186544500454507,3.54722890550436,0.389947309480891,510.5,0,23370.0348463544
Company_108,Company_108,Japan,Trading Companies & Distributors,Industrials,2017,2016,6,21114.47838,original,BB,4.1,5.4,5.4,36,6.6,27,4.5,37,2016,Brazil,soy,19910.2615,2735772.859,7471,98675.738133612,101419.102980198,34923.7610320743,371.263999126848,51419.5392458495,0.0876085647980278,0.0095925005432464,0.0841209120625429,0.67504105116216,0.200123711604829,3.60419476652598,0.424436631859442,522.5,0,22522.6124674726
Company_108,Company_108,Japan,Trading Companies & Distributors,Industrials,2018,2017,6,25672.4827,original,BB,4,4.8,5.1,36,6.2,27,3.4,37,2017,Brazil,soy,20273.0603,3811609.965,7471,102228.939881829,61473.8224436377,36556.2461608942,1341.33578972718,56161.0169419795,0.0814533788775097,0.0350289315192869,0.0864506584657038,0.684155913426572,0.208194626137145,3.92694456114277,0.427301714538449,534.5,0,26510.2087346658
Company_108,Company_108,Japan,Trading Companies & Distributors,Industrials,2019,2018,7,29103.99432,original,BBB,4.7,5.1,5.1,30,5.9,30,4.5,40,2018,Brazil,soy,3095.528724,1057468.927,7471,104123.298600342,45099.6360018673,40975.5713862616,3935.75652851545,58770.5099918701,0.0878793775673527,0.0960183601846673,0.100709285038478,0.583587376891981,0.158361579809733,3.83927262466566,0.37670603448517,546.5,0,29881.0169523593
Company_108,Company_108,Japan,Trading Companies & Distributors,Industrials,2019,2018,7,29103.99432,original,BBB,4.7,5.1,5.1,30,5.9,30,4.5,40,2018,Indonesia,palm oil,279.0053201,6317.925274,7471,104123.298600342,45099.6360018673,40975.5713862616,3935.75652851545,58770.5099918701,0.0878793775673527,0.0960183601846673,0.100709285038478,0.583587376891981,0.158361579809733,3.83927262466566,0.37670603448517,546.5,0,29881.0169523593
Company_108,Company_108,Japan,Trading Companies & Distributors,Industrials,2020,2019,12,31152.53378,original,BBB,5.5,5.1,4.7,30,6.6,30,4.2,40,2019,Brazil,soy,5255.860666,762294.144,7471,108320.233294525,59789.0413100172,42987.7891849809,3785.96402951456,61281.9757125237,0.0868840921177094,0.0880799811039024,0.0821889934291193,0.569709747931969,0.13059352714401,3.58223432046778,0.383624915579811,558.5,1,28500.1112979484
Company_108,Company_108,Japan,Trading Companies & Distributors,Industrials,2020,2019,12,31152.53378,original,BBB,5.5,5.1,4.7,30,6.6,30,4.2,40,2019,Indonesia,palm oil,177.851171,5305.262928,7471,108320.233294525,59789.0413100172,42987.7891849809,3785.96402951456,61281.9757125237,0.0868840921177094,0.0880799811039024,0.0821889934291193,0.569709747931969,0.13059352714401,3.58223432046778,0.383624915579811,558.5,1,28500.1112979484
Company_108,Company_108,Japan,Trading Companies & Distributors,Industrials,2021,2020,12,31447.80008,original,BB,4,4.6,4.4,25,5.4,40,3.8,35,2020,Brazil,soy,3460.222532,1014245.498,7471,110627.536071206,65215.631931365,41719.3220377206,3567.11637878494,63908.8468677315,0.0908413993842439,0.0855152340162186,0.0887219477676965,0.607821645387177,0.137630756328752,3.35934944402477,0.414424867921197,570.5,1,27813.0825320728
Company_109,Company_109,United States,Food Products,Consumer Staples,2021,2020,6,72986.23749,original,BBB,5.7,4.5,5,32,4.2,35,4.4,33,2020,Indonesia,palm oil,2.706711581,572.9568976,142953,64059,25879.75,29758.5,3756.5,96306.1511541704,0.173274498672034,0.126194830424111,0.154539029525769,0.444287769488693,0.0429017590936978,4.19000395462714,0.310763194419156,258.5,51,78013.9011541704
Company_110,Company_110,United Kingdom,Food Products,Consumer Staples,2016,2015,11,NA,search,B,2.1,3,3,36,2.5,53,6,11,2015,Brazil,beef,80.65117265,17546.8829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
Company_111,Company_111,Japan,Food Products,Consumer Staples,2019,2018,11,3988.787765,original,BB,3.2,3.8,2.6,35,4.5,48,4.7,17,2018,Brazil,chicken,0.073112675,51.495,100208,6913.02999227194,11368.7024305033,3959.17640255533,331.964549338627,4784.35175840952,0.346588894208766,0.08503323620817,0.168534167045749,0.255391055354358,0.226799679144713,1.06150562270749,0.164189248902054,414.5,0,4314.62768368717
Company_112,Company_112,India,Multi-Line Insurance & Brokerage,Financials,2021,2020,5,NA,search,CCC,0,2.7,0.2,13,2.1,54,4.6,33,2020,Indonesia,palm oil,241.9469665,5500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Company_113,Company_113,Portugal,Paper & Forest Products,Materials,2018,2017,9,3495.121663,original,BBB,4.5,4.9,4.6,69,3.6,15,7.4,16,2017,Brazil,beef,123.0551949,824.1689278,65439,2660.6730328543,1729.73232856827,1371.64017964448,228.88469727537,3928.80845525533,0.22739590545351,0.167275171967443,0.301804810312734,0.406264956404831,0.0614316218243663,0.876724966152516,0.312548883913612,402.5,0,3178.72219684097
Company_114,Company_114,Finland,"Oil & Gas Refining, Marketing, Transportation & Storage",Energy,2019,2018,3,17851.80779,original,AAA,10,7.6,6.5,60,9.6,20,8.7,20,2018,Indonesia,palm oil,267.96716,10420.71145,272746,9286.56727771809,13736.066053507,5532.30395048829,1145.8038453595,20668.2185204451,0.280800222335683,0.207108179602468,0.328101715067632,0.248153035257328,0.23149780126302,0.887797799071747,0.151818443736365,414.5,1,20209.4286857936
Company_114,Company_114,Finland,"Oil & Gas Refining, Marketing, Transportation & Storage",Energy,2020,2019,4,25397.0948,original,AAA,10,7.5,6,56,10,19,9,25,2019,Indonesia,palm oil,201.0504647,36123.63658,272746,9640.01299410288,15721.0095564263,5622.92730452426,949.0367837,25854.6155638886,0.274408006505046,0.1691586275106,0.326443420067945,0.262253566266584,0.305307829170389,0.979459596440001,0.148712521053176,426.5,1,25726.0810388354
Company_114,Company_114,Finland,"Oil & Gas Refining, Marketing, Transportation & Storage",Energy,2021,2020,7,35212.37438,original,AAA,10,6.8,6,48,10,15,6.7,37,2020,Indonesia,palm oil,817.6069798,31366.24836,272746,10411.9342427736,15231.6380709834,6604.08069866195,1686.16420094489,36855.8287795909,0.336874759265878,0.252506293813783,0.404026048640255,0.218598761762796,0.298533711954073,0.876605375075385,0.136060126087052,438.5,1,36672.0270187295
Company_115,Company_115,Switzerland,Food Products,Consumer Staples,2019,2018,12,248000,original,AA,7.6,5.4,5.9,35,4.5,48,6.8,17,2018,Indonesia,palm oil,526.5149241,14263.05628,16603,135925.856859012,92452.3458468612,64017.6617505239,8000.08987825445,275602.589278747,0.364381507037801,0.12534170219946,0.284168941506073,0.381925207107738,0.107954429973852,2.43720292737553,0.241038906830629,438.5,74,250776.56445812
Company_115,Company_115,Switzerland,Food Products,Consumer Staples,2020,2019,11,309000,original,AA,7.4,5.1,5.1,36,5,48,5.7,16,2019,Indonesia,palm oil,411.198874,12682.10495,16603,137102.096276517,93686.7196088081,57357.5779546801,9735.01576416309,340055.589040084,0.367069800186806,0.170388185713997,0.325261070415078,0.473512066984258,0.0966041166798191,2.73346528976067,0.309669873347621,450.5,182,305457.028751073
Company_115,Company_115,Switzerland,Food Products,Consumer Staples,2021,2020,6,329000,original,AA,7.4,5.2,5.1,32,4.8,35,5.6,33,2020,Brazil,soy,0.01361544,337.17824,16603,127479.307951282,93261.8609915381,52351.975955979,12845.0516452852,357820.906846759,0.391468488569568,0.247120890025158,0.362628784163546,0.482807238751207,0.104308970951026,2.69255438638718,0.306280366286276,462.5,95,326831.98277296
Company_115,Company_115,Switzerland,Food Products,Consumer Staples,2021,2020,6,329000,original,AA,7.4,5.2,5.1,32,4.8,35,5.6,33,2020,Indonesia,palm oil,40.89366263,1496.568087,16603,127479.307951282,93261.8609915381,52351.975955979,12845.0516452852,357820.906846759,0.391468488569568,0.247120890025158,0.362628784163546,0.482807238751207,0.104308970951026,2.69255438638718,0.306280366286276,462.5,95,326831.98277296
Company_116,Company_116,Nigeria,Food Products,Consumer Staples,2021,2020,9,2447.112707,original,AA,8.3,5.3,4.6,32,5.6,35,5.7,33,2020,Indonesia,palm oil,18.5049916,665.0526177,204059,501.883320780454,767.233397507646,161.179521857903,121.223359377487,2463.52371029093,0.732321505443505,0.771686771288136,1.31837552003891,0.231596160773538,0.100513082988512,1.71931695520279,0.0426333218994654,438.5,0,2479.22561780196
Company_117,Company_117,China,Food Products,Consumer Staples,2019,2018,12,4464.051962,original,B,1.5,3.3,3.8,48,1.9,36,5,16,2018,Indonesia,palm oil,7.299225576,126.3157895,259550,6701.32206033162,9470.19372225874,3217.95782738548,334.519921546819,5295.4887677131,0.125903972043756,0.104031597254543,0.0953402878604431,0.352152865159249,0.233892438078921,1.70643003452914,0.22452604888974,414.5,0,4408.61267689211
Company_117,Company_117,China,Food Products,Consumer Staples,2020,2019,9,10127.59037,original,B,1.7,3.2,3.3,52,2.3,29,4.4,19,2019,Brazil,soy,27.14625217,10255.23327,259550,7129.78851630019,10273.3653202989,3199.53213756442,284.13485134129,11623.1969405036,0.138405113451877,0.0886577073474043,0.10063728215887,0.399219175539863,0.210860889526668,1.70663049790571,0.256505929176912,426.5,0,10434.2989470394
Company_117,Company_117,China,Food Products,Consumer Staples,2021,2020,7,19658.29435,original,B,2,3.1,3.3,37,2.8,30,3.2,33,2020,Brazil,soy,128.9716139,56827.3124,259550,10294.0544627755,11931.8766290015,3841.79277287891,749.438612446969,20132.018654229,0.155522498494913,0.192531535477886,0.213186847650191,0.54602845571337,0.207128055070958,1.62536863810209,0.350498443846344,438.5,0,17561.5906955477
Company_117,Company_117,China,Food Products,Consumer Staples,2021,2020,7,19658.29435,original,B,2,3.1,3.3,37,2.8,30,3.2,33,2020,Indonesia,palm oil,2.98671375,67.89473684,259550,10294.0544627755,11931.8766290015,3841.79277287891,749.438612446969,20132.018654229,0.155522498494913,0.192531535477886,0.213186847650191,0.54602845571337,0.207128055070958,1.62536863810209,0.350498443846344,438.5,0,17561.5906955477
Company_118,Company_118,Luxembourg,Metals and Mining - Non-Precious Metals,Materials,2020,2019,10,1423.994856,original,A,7,4.8,4.8,49,5.1,24,4.4,27,2019,Brazil,soy,1096.386395,172126.2811,32547,5674.218,2462.155,2720.57375,45.356,1733.43027899139,0.147148787872411,0.0165886714368884,0.140304411757708,0.444402984943686,0.361305607750319,1.44022597545859,0.255106436159544,66.5,0,1301.61625408715
Company_119,Company_119,France,Electrical Equipment,Industrials,2020,2019,12,2125.909532,original,BBB,4.7,5.4,4.2,32,6.2,24,5.8,44,2019,Brazil,soy,5.173081519,1196.829132,246217,5877.07467231956,7562.57475953027,1578.5685940146,-40.88110475,2119.14935279921,0.179623299989266,-0.028188472,0.200977612588375,0.672394656913543,0.179207710853982,3.13212437126664,0.233646364892679,426.5,0,1527.62007973474
Company_120,Company_120,Hong Kong,Paper & Forest Products,Materials,2018,2017,7,6966.444333,original,B,2.3,4.2,4.6,69,3.9,15,3.2,16,2017,Indonesia,wood pulp,329.9540257,4006.415,275674,9480.34121075989,5383.23101688518,4548.51191194245,465.927481303758,9846.33488777831,0.14070576561402,0.101737928511329,0.224519764590257,0.548531763962685,0.174302199961873,0.774060410966873,0.422915414979601,402.5,0,6746.03525033311
Company_121,Company_121,Japan,Paper & Forest Products,Materials,2020,2019,9,1892.3964,original,A,5.9,5,4.9,72,7.1,12,3.9,16,2019,Indonesia,wood pulp,172.3176235,8935.572,100444,12492.8774841144,9749.29581935443,3754.76950764609,-121.9804447,7705.82466402735,0.182297508206673,-0.034311436,0.164688250585125,0.655564137864128,0.0542746619329926,1.43036324673965,0.486754622997853,426.5,0,2102.84703054825
Company_122,Company_122,Japan,Trading Companies & Distributors,Industrials,2018,2017,12,1879.394266,original,B,2,4.4,3.1,36,5.6,27,4.8,37,2017,Brazil,chicken,0.264144127,2201.622,204176,6137.88296307224,16851.9907099164,1728.21103168069,158.924201707852,3197.23398356395,0.201291190938673,0.0953663421644215,0.174139084509631,0.541880085384585,0.0460657325133912,7.93203912755178,0.304024675543973,402.5,0,1527.46876294547
Company_122,Company_122,Japan,Trading Companies & Distributors,Industrials,2019,2018,9,1619.937192,original,CCC,0,3.2,3.1,30,6.1,30,1,40,2018,Brazil,chicken,5.423198878,2778.468,204176,6969.31157768479,17969.4180195467,1920.26457580964,184.098992287248,3607.26492855719,0.18506011322791,0.096254074339175,0.16504231709585,0.559155271150468,0.0453065948921,9.55947426320489,0.315963174487045,414.5,0,1629.25024451202
Company_123,Company_123,Australia,Specialty Chemicals,Materials,2016,2015,7,1494.220851,original,BBB,4.4,4.1,3.7,65,0.3,15,8,20,2015,Argentina,soy,5.546244325,26764.056,101613,3000.50945120079,2297.18167872369,1303.02651386589,35.3425618701486,2064.85975978435,0.225146315716662,0.0273371295479517,0.127999934933025,0.478916611533615,0.162815188142098,5.39738369433874,0.280997223122811,378.5,0,1481.9648009726
